id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score
impossible-cloud-network-token,icnt,Impossible Cloud Network Token,0.387616,97951384,272,12115867.0,0.80553,13.477613131858682,253006129.72647312,0.1236926575738838,0.1236926575738838,0.5125416072162517,0.5481386182517629,0.08137045467705754,0.458,0.0,0.4347015816265998
the-open-network,ton,Toncoin,1.23,3020228999,34,105446689.0,-6.37809,-6.564540072652456,2458271996.713505,0.03491347478449928,0.03491347478449928,0.3733366560326079,0.4146364484599043,0.022113937033119455,0.934,0.0,0.43463917313436734
pendle,pendle,Pendle,1.24,204649178,170,19535590.0,-1.09614,0.5039678044680265,165654721.3245319,0.09545892239058981,0.09545892239058981,0.4756908440192285,0.46172026870403,0.06252557714521363,0.662,0.0,0.4343917545835006
lido-dao,ldo,Lido DAO,0.294232,249830593,152,18969435.0,-2.00576,0.5646127702691037,849264458.5927889,0.07592919174634469,0.07592919174634469,0.45806413106730925,0.46212422901901123,0.04949027098287255,0.698,0.0,0.4337260394241594
blockstack,stx,Stacks,0.242721,445113233,107,12162782.0,-2.75595,-3.2815417757359624,1835839930.66807,0.02732514133094758,0.02732514133094758,0.4435268695851516,0.4365047273613289,0.017049031037699114,0.788,0.0,0.43354884206243305
enjincoin,enj,Enjin Coin,0.02484509,48940640,454,96425428.0,2.71946,35.48078852627658,1941982767.404186,1.970252697962266,1.5,0.5496299459951559,0.6947032925904687,1.0,0.094,0.15,0.4330925704955906
story-2,ip,Story,0.768183,270332985,142,60171382.0,-4.70493,-2.3344147773999158,351807679.56,0.22258246436334803,0.22258246436334803,0.4057593281843121,0.4428136058563726,0.14737540535031593,0.718,0.0,0.43281463973894846
syrup,syrup,Maple Finance,0.240112,277848811,139,8899431.0,-1.58132,-1.6139849621508038,1157190702.5885315,0.032029760962338616,0.032029760962338616,0.46628897445829953,0.4476124387231354,0.02018917456500442,0.724,0.0,0.43193025486529724
gnosis,gno,Gnosis,130.11,343365256,121,2515077.0,-3.26641,1.3963830809893,2639589.0,0.007324785941650427,0.007324785941650427,0.43363512149975686,0.46766470863297804,0.0036996018722773557,0.76,0.0,0.4317285798068255
pieverse,pieverse,Pieverse,0.559943,120494328,242,3867002.0,1.37191,9.55998907725612,215000000.0,0.03209281353060868,0.03209281353060868,0.5235169789997525,0.522043053250269,0.020231259606866704,0.518,0.0,0.43137997598423755
compound-governance-token,comp,Compound,18.46,178448906,185,9863353.0,-1.18906,4.538516815510729,9668189.278360886,0.05527270085925884,0.05527270085925884,0.47389023039211786,0.4885946789337933,0.03570289788194772,0.632,0.0,0.4310497990243663
doublezero,2z,DoubleZero,0.076605,266004617,145,6794267.0,-2.00035,0.32876054180364594,3471417500.0,0.025541913808210328,0.025541913808210328,0.4581689666217934,0.46055320099976144,0.015858798712460015,0.712,0.0,0.4300346133871451
aerodrome-finance,aero,Aerodrome Finance,0.318925,294983767,132,10138421.0,-1.53372,-4.295499933872327,924668760.0324227,0.0343694200637149,0.0343694200637149,0.46721137231291066,0.42975068188487314,0.021750802487964776,0.738,0.0,0.429947988153427
safepal,sfp,SafePal,0.290871,145294162,208,2291132.0,1.06968,3.598182079173759,500000000.0,0.015768919882685997,0.015768919882685997,0.5176603339661577,0.4823310441660785,0.009335720116931673,0.586,0.0,0.4292310497400418
trust-wallet-token,twt,Trust Wallet,0.509469,212106558,165,8765703.0,-1.83389,2.25537851878439,416649900.0,0.041326883443179536,0.041326883443179536,0.46139464617806575,0.47338653670288533,0.026394628197425978,0.672,0.0,0.4288132808633834
worldcoin-wld,wld,Worldcoin,0.330299,980262424,69,164009938.0,-8.08504,-5.243452411109569,2966593200.169114,0.16731227677865168,0.16731227677865168,0.34025919767276697,0.4234363048177297,0.11048478817076765,0.864,0.0,0.42860109657134254
world-liberty-financial,wlfi,World Liberty Financial,0.09207,2547436814,36,70070931.0,-6.65959,-7.913031871408934,27661964185.0,0.027506445151027795,0.027506445151027795,0.3678817191403175,0.4056540512472139,0.01717004401254237,0.93,0.0,0.42850897342132344
thorchain,rune,THORChain,0.416702,146195461,207,35912945.0,-1.55597,-2.668292322075235,351097077.0,0.24565020524132414,0.24565020524132414,0.46678020945019855,0.4405896244206404,0.16277219040052737,0.588,0.0,0.42844554862235057
venice-token,vvv,Venice Token,5.26,235978677,156,16184180.0,-0.74573,-5.334029725210441,44825110.69882492,0.06858323050942437,0.06858323050942437,0.4824811262090243,0.4228329630588381,0.044587138649700146,0.69,0.0,0.4272695342614852
yearn-finance,yfi,yearn.finance,2717.68,97107612,275,9064255.0,2.03758,8.108507325993457,35742.54399985384,0.09334237361330644,0.09334237361330644,0.5364164029467898,0.5123746328350794,0.06111286634945325,0.452,0.0,0.4267659547363981
sonic-3,s,Sonic,0.04385649,166109085,195,19514151.0,-2.88198,5.850791547523093,3784775845.0,0.11747792723077127,0.11747792723077127,0.44108464686211296,0.4973358317579942,0.07722237326136559,0.612,0.0,0.42664786371032026
the-sandbox,sand,The Sandbox,0.081152,216446713,164,16961057.0,-2.34901,0.09205229608875098,2667289212.2233224,0.0783613516921368,0.0783613516921368,0.4514125961178289,0.45897647099036054,0.051113639482249444,0.674,0.0,0.4261454271616183
bitcoin-cash-sv,bsv,Bitcoin SV,14.39,287482965,134,7091533.0,-2.99062,-2.068915707843454,20003290.625,0.024667663351809383,0.024667663351809383,0.4389794094057064,0.44458211353625243,0.01527527185439191,0.734,0.0,0.4233975940044923
jasmycoin,jasmy,JasmyCoin,0.00562233,277973670,138,12574569.0,-3.24034,-1.8809509765763714,49444999677.59027,0.04523654704418587,0.04523654704418587,0.43414030872811216,0.44583415962194206,0.02900417069236541,0.726,0.0,0.4230958974042043
pump-fun,pump,Pump.fun,0.00182547,1076538483,64,76922825.0,-5.95494,-10.079010619966262,590000000000.0,0.07145385531006605,0.07145385531006605,0.38153650166661396,0.3912263168763194,0.04650316472477559,0.874,0.0,0.42263014524667186
the-graph,grt,The Graph,0.02574527,277033925,140,12328859.0,-3.13046,-2.1420765396805317,10761943918.35145,0.04450306582488047,0.04450306582488047,0.43626957503619346,0.44409478417127046,0.028514601612681736,0.722,0.0,0.4223673275532458
gmt-token,gomining,GoMining Token,0.307532,124688806,234,13224814.0,-1.35149,7.262032123874413,405275709.1636765,0.10606256025901796,0.10606256025901796,0.4707426446037884,0.5067362029216479,0.06960307701284672,0.534,0.0,0.42198706101201905
mx-token,mx,MX,1.79,164436921,197,6287235.0,-0.04265,-0.1500844508516806,91837334.0,0.03823493508492536,0.03823493508492536,0.49610548510860364,0.45736358135854127,0.02433087758958707,0.608,0.0,0.4219423876084412
melania-meme,melania,Melania Meme,0.114562,109119586,251,12763925.0,0.23255,4.290647473858199,952496375.911841,0.11697189723575381,0.11697189723575381,0.5014383399319015,0.4869436040917926,0.07688461868438046,0.5,0.0,0.4203825813689347
iota,iota,IOTA,0.061438,266957414,144,8501885.0,-2.89129,-2.3950956518724524,4349010953.0,0.03184734550957255,0.03184734550957255,0.44090423669349044,0.4424094063512452,0.020067419620255683,0.714,0.0,0.4202243131789365
gala,gala,GALA,0.00330625,157065128,203,24670212.0,-2.43825,-0.35574300973806533,47480547144.06755,0.15706995126251067,0.15706995126251067,0.449683293921495,0.4559936754623315,0.10364844970049802,0.596,0.0,0.41855347763966755
newton-project,ab,AB,0.00209911,207282427,168,3247638.0,-1.43058,-2.236545504497787,98823661261.46,0.015667695747310022,0.015667695747310022,0.469210030185276,0.4434655198575811,0.009268157096238763,0.666,0.0,0.4180551338938856
spx6900,spx,SPX6900,0.29971,279037927,137,7188257.0,-4.09659,-0.777286616814024,930993080.908372,0.02576086009985302,0.02576086009985302,0.4175478053035164,0.4531857443167967,0.016004936516235243,0.728,0.0,0.4180519095650866
audiera,beat,Audiera,0.587379,81821677,314,10784307.0,4.60901,40.713767393539094,139300000.0,0.13180256620748557,0.13180256620748557,0.5862458465451647,0.729560527046557,0.08678349103241371,0.374,0.08,0.4168878573942542
tria,tria,TRIA,0.03635051,78355688,321,7242858.0,9.83042,27.534214425818544,2157670000.0,0.09243563785694792,0.09243563785694792,0.6874268839830845,0.641770612453878,0.06050765686613874,0.36,0.08,0.4153991648466554
kaia,kaia,Kaia,0.051084,299125236,130,7575634.0,-3.59177,-5.313759800382873,5856641747.106198,0.02532596079589888,0.02532596079589888,0.4273302608700033,0.4229679824311773,0.015714658801703536,0.742,0.0,0.41486471679206094
instadapp,fluid,Fluid,2.22,174114497,190,4252356.0,-1.71896,0.9382880259454829,78532543.82034639,0.02442275671048804,0.02442275671048804,0.46362177192240306,0.46461330576247684,0.015111806566059576,0.622,0.0,0.4148630839258028
chain-2,xcn,Onyxcoin,0.00530502,198797487,175,3708244.0,-4.70418,7.4276208386686955,37478239542.9763,0.018653374627416695,0.018653374627416695,0.4057738617639541,0.507839200812768,0.011260977120927357,0.652,0.0,0.41462637189006263
reallink,real,RealLink,0.058076,183733338,183,4732736.0,-2.61748,1.631499013438598,3160596475.0,0.025758722132398205,0.025758722132398205,0.4462101559491851,0.4692308321334986,0.01600350950933759,0.636,0.0,0.41363713125546964
centrifuge-2,cfg,Centrifuge,0.14469,83386061,307,36639249.0,5.85136,15.097348302255925,577038746.0,0.4393929700073013,0.4393929700073013,0.6103202367694527,0.5589277863381313,0.2920876582616848,0.388,0.08,0.4131565901547675
decentraland,mana,Decentraland,0.089105,172425434,192,13843136.0,-2.41882,-0.7496563446046126,1935201018.4807715,0.08028476819724867,0.08028476819724867,0.45005981052475325,0.4533697914725217,0.052397442289290275,0.618,0.0,0.4130616164217498
ultima,ultima,Ultima,4168.96,157491346,202,10485615.0,0.09173,-6.036852800982761,37772.135734,0.06657899158471857,0.06657899158471857,0.4987095150183229,0.4181514099024501,0.04324939014297817,0.598,0.0,0.4124173580023344
telcoin,tel,Telcoin,0.00245901,233763521,158,1085293.0,-2.51415,-3.242700644706537,95077236366.71,0.004642696154461157,0.004642696154461157,0.44821249566172644,0.4367634508236578,0.0019094153014655002,0.686,0.0,0.41200072861311354
cash-4,cash,CASH,0.997854,123992792,235,9701410.0,-0.10817,-0.17592385948215192,124530314.117516,0.0782417255351424,0.0782417255351424,0.4948358315910801,0.45719146326907717,0.05103379385560708,0.532,0.0,0.41109098798387805
starknet,strk,Starknet,0.03655646,206603709,169,20775819.0,-2.07876,-8.631441974012219,5651535251.348971,0.10055879006509026,0.10055879006509026,0.4566495293154897,0.40086867182618724,0.06592953277243213,0.664,0.0,0.4110557668278507
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,1.15,104327038,259,13870660.0,0.21414,0.2816128295131145,90507731.23,0.1329536452477449,0.1329536452477449,0.5010815889969563,0.4602391468246795,0.08755178978574318,0.484,0.0,0.4109771746878636
the9bit,9bit,The9bit,0.02470703,202510295,173,4444157.0,-2.81179,-1.211368038268961,8199997195.652452,0.02194533863080887,0.02194533863080887,0.44244479613554055,0.4502942979218293,0.013458230090838026,0.656,0.0,0.41029310555627263
ecash,xec,eCash,6.91e-06,138290083,214,3615434.0,-0.60109,-0.3158326262299156,20003179672580.0,0.026143841420646192,0.026143841420646192,0.4852839754882459,0.4562595212894337,0.01626056107460404,0.574,0.0,0.40989562953649755
walrus-2,wal,Walrus,0.078114,175189105,188,10359619.0,-3.16097,0.18783785432607614,2242500000.0,0.059133922740229765,0.059133922740229765,0.43567834901635766,0.45961450522395425,0.03828010748591213,0.626,0.0,0.4093918425998849
plasma,xpl,Plasma,0.098707,221516319,160,63350875.0,-8.1325,-3.99991336914098,2244444444.4444,0.2859873949061062,0.2859873949061062,0.3393395127530223,0.43171960445273744,0.18969563479343793,0.682,0.0,0.4086497396796072
zksync,zk,ZKsync,0.01889944,174140434,189,10706573.0,-3.14598,-0.3001281423961427,9218641411.0,0.06148240677980624,0.06148240677980624,0.4359688268281353,0.4563641299432982,0.03984762569857482,0.624,0.0,0.4083918361937362
terra-luna,lunc,Terra Luna Classic,3.967e-05,216735632,162,8701317.0,-3.56706,-3.1844396391193652,5463447010627.789,0.04014714571713801,0.04014714571713801,0.4278090938739411,0.437151531414639,0.025607200929208793,0.678,0.0,0.4082536656313105
vision-3,vsn,Vision,0.052537,188974132,182,5841120.0,-4.32469,2.9934914578646628,3597917028.7660027,0.03090962735576952,0.03090962735576952,0.41312765928173495,0.4783031580814946,0.01944153063840177,0.638,0.0,0.40679127390951586
qubic-network,qubic,Qubic,8.95273e-07,121822232,241,2676861.0,-1.43878,5.977700053881741,136072290805721.0,0.021973501519821113,0.021973501519821113,0.4690511297145236,0.4981811781033216,0.013477027681413031,0.52,0.0,0.4059765799222984
morpho,morpho,Morpho,1.67,917179384,71,14888279.0,-5.86519,-14.802506855030856,549891305.7492571,0.016232679516922068,0.016232679516922068,0.38327568669710443,0.35976278149914936,0.009645260935907785,0.86,0.0,0.40431320116128167
eigenlayer,eigen,EigenCloud (prev. EigenLayer),0.190366,123220703,237,21491626.0,-4.15971,2.928575047936721,647138882.415015,0.17441570675018792,0.17441570675018792,0.41632465924084716,0.4778707453815194,0.11522604068307558,0.528,0.0,0.4029258018944805
basic-attention-token,bat,Basic Attention,0.096684,144619972,209,11718847.0,-3.43876,0.5051323526484721,1495724656.9526057,0.0810320098803504,0.0810320098803504,0.4302953048980295,0.4617280258400687,0.05289619592260597,0.584,0.0,0.4025342205854591
theta-token,theta,Theta Network,0.171926,171666114,193,7653145.0,-2.6949,-2.918164237462993,1000000000.0,0.04458157071115386,0.04458157071115386,0.44470990296800883,0.4389252102963733,0.0285670004525047,0.616,0.0,0.4023267921201257
grass,grass,Grass,0.374446,202619249,172,26933465.0,-7.97855,3.3602652074180965,542203969.0,0.13292648715719996,0.13292648715719996,0.34232277220086643,0.48074626341496035,0.08753366285754911,0.658,0.0,0.4011232254431243
havven,snx,Synthetix,0.307782,106024988,256,10265307.0,-0.28935,-1.6481627864155777,344516234.4572882,0.0968196949949195,0.0968196949949195,0.4913249063117011,0.44738477786995495,0.0634338378804937,0.49,0.0,0.4008574941992197
1inch,1inch,1INCH,0.094752,133110203,218,7613911.0,-2.41287,-0.7857742255197272,1404669110.661079,0.05720005550588785,0.05720005550588785,0.45017511025657964,0.4531292077677047,0.03698932923934195,0.566,0.0,0.3998528768754984
gas,gas,Gas,1.57,101954456,264,3834184.0,-0.04607,2.2151437200027586,65093580.54427269,0.03760683103443757,0.03760683103443757,0.49603921198543616,0.47311852992319064,0.023911643512627204,0.474,0.0,0.39977220264456964
bitway,btw,Bitway,0.03283835,72062941,344,13997340.0,-3.17071,58.30461630477855,2200000000.0,0.19423770117847397,0.19423770117847397,0.4354896062620737,0.846734389264247,0.12845642111318495,0.314,0.08,0.399299146583511
livepeer,lpt,Livepeer,2.22,110232408,249,8374082.0,-1.12744,-0.09642497610194678,49688954.55,0.07596751401820052,0.07596751401820052,0.4750843092955031,0.45772101083410127,0.049515849551034954,0.504,0.0,0.39905613514397764
bitmart-token,bmx,BitMart,0.301219,102321322,262,9548307.0,0.10588,-3.947128273328773,339412030.0,0.09331688462742888,0.09331688462742888,0.4989837152209016,0.432071209629671,0.06109585348118927,0.478,0.0,0.39589340538620393
pyth-network,pyth,Pyth Network,0.04402056,253124494,151,12661856.0,-6.06241,-4.793523987917084,5749982309.548334,0.05002224715558345,0.05002224715558345,0.379453936594449,0.4264333091881836,0.03219843216425109,0.7,0.0,0.3951509702562439
opinion,opn,Opinion,0.282216,55988642,409,187353965.0,8.19825,-9.680393374754154,198500000.0,3.346285216205101,1.5,0.6557985204040799,0.39388153393854064,1.0,0.184,0.15,0.3948199867108676
origintrail,trac,OriginTrail,0.313931,140402455,211,6647357.0,-3.77092,-0.15714341062664453,447274118.0,0.047345019714933045,0.047345019714933045,0.4238586731461886,0.4573165611388665,0.030411491013304776,0.58,0.0,0.3943038121308351
golem,glm,Golem,0.12872,128711733,225,5623397.0,-3.40662,0.8700552537108419,1000000000.0,0.043689855376277155,0.043689855376277155,0.43091811723095386,0.46415880254362174,0.027971816493672294,0.552,0.0,0.39257636524585277
cow-protocol,cow,CoW Protocol,0.229258,128358810,226,4689528.0,-1.79625,-4.402212195469411,559902049.3130395,0.036534523808689094,0.036534523808689094,0.46212403809503133,0.42903986412386524,0.023195921762934724,0.55,0.0,0.3907669173448979
immutable-x,imx,Immutable,0.16084,137226634,215,15385955.0,-4.84724,-2.1738740613233363,853472049.1198142,0.1121207636704111,0.1121207636704111,0.4030016298925116,0.443882978678617,0.07364668302563723,0.572,0.0,0.3897818181138035
apecoin,ape,ApeCoin,0.092729,91352493,288,18694684.0,-2.51559,-1.237811557894441,985156250.0,0.2046433916149393,0.2046433916149393,0.4481845911888139,0.45011815580721154,0.1354017990674805,0.426,0.0,0.38802683975473035
derive,drv,Derive,0.10429,104350401,258,1077192.0,-1.95963,2.6740910163919835,999883265.214628,0.01032283527113614,0.01032283527113614,0.45895804310582206,0.4761756096322849,0.005700678672133969,0.486,0.0,0.3879453788445327
elrond-erd-2,egld,MultiversX,4.02,118658722,244,6319923.0,-2.45792,-2.1254251497083425,29545514.0,0.05326134390694011,0.05326134390694011,0.44930212657275126,0.4442057002324667,0.03436039837937758,0.514,0.0,0.38602326228130834
sign-global,sign,Sign,0.04407519,72254315,343,39381041.0,9.8079,-10.84727560370178,1640000000.0,0.5450337602674664,0.5450337602674664,0.6869904890317012,0.38610885064116895,0.3625986176475325,0.316,0.08,0.3841373628590509
toshi,toshi,Toshi,0.00021015,88318668,293,8711039.0,-1.9802,1.8529473593893397,420690000000.0,0.09863191097945453,0.09863191097945453,0.45855943546150796,0.4707059148942963,0.06464341883278725,0.416,0.0,0.38278660920587315
wefi,wfi,WeFi,2.21,180102984,184,3354910.0,-5.69881,-3.692980277819323,81536210.32248035,0.01862773134286326,0.01862773134286326,0.38649981600488176,0.43376410701961443,0.011243861264531224,0.634,0.0,0.38263306825506205
sentient,sent,Sentient,0.01970163,142579844,210,11442579.0,-2.92908,-11.59313008972725,7237882055.0,0.080253833073348,0.080253833073348,0.4401719380605965,0.381140662282496,0.05237679434393144,0.582,0.0,0.38102504184604735
alchemist-ai,alch,Alchemist AI,0.082185,69812378,353,9561341.0,11.64805,8.267727023739887,850000000.0,0.1369576753280056,0.1369576753280056,0.7226491111359582,0.5134352062627873,0.09022431809297826,0.296,0.08,0.3807186546990789
zencash,zen,Horizen,5.73,102483246,261,12591442.0,-6.31862,6.208695197718789,17872490.73116476,0.12286341906071165,0.12286341906071165,0.3744890720076861,0.49971985274565917,0.08081697147251633,0.48,0.0,0.3802995137312102
reserve-rights-token,rsr,Reserve Rights,0.00159804,99903840,271,7273623.0,-1.84189,-3.439198268676993,62553174091.0,0.07280624048084638,0.07280624048084638,0.46123962132855134,0.43545456654903325,0.04740582718703164,0.46,0.0,0.37876609768351216
stp-network,awe,AWE Network,0.052606,102165551,263,5159209.0,-3.03157,-0.03412377824627744,1942420283.0270672,0.05049851882069329,0.05049851882069329,0.4381858759572542,0.4581360034254407,0.03251632425832276,0.476,0.0,0.3787132197004517
arweave,ar,Arweave,1.67,109403226,250,15442934.0,-4.01665,-5.440219654124649,65652466.0,0.1411561117950946,0.1411561117950946,0.41909689111228965,0.4221256245919862,0.09302660480898936,0.502,0.0,0.37789348139914664
zero-gravity,0g,0G,0.531589,113303476,246,13125139.0,-3.06667,-7.895860555261271,213199722.0,0.11584056785689435,0.11584056785689435,0.43750570443000947,0.40576843057265377,0.07612950203210703,0.51,0.0,0.37743566495517844
four,form,Four,0.2497,95267872,280,3859979.0,0.82536,-9.001660841962055,381867255.14,0.04051711158196123,0.04051711158196123,0.5129258750619857,0.39840261832061563,0.02585413819656978,0.442,0.0,0.37671081039140264
kamino,kmno,Kamino,0.02094553,87599919,296,4355182.0,-4.99851,11.699303448731236,4183561861.75,0.049716735468670926,0.049716735468670926,0.4000703037692548,0.5362931743597389,0.0319945154565595,0.41,0.0,0.3766694622962639
cysic,cys,Cysic,0.53037,85261197,304,11095286.0,3.44053,21.58896108654073,160800000.0,0.13013289034635533,0.13013289034635533,0.5636029170250808,0.6021688684368115,0.08566904985356845,0.394,0.08,0.3752240229527117
theta-fuel,tfuel,Theta Fuel,0.01265498,91919939,285,2885529.0,-1.36819,-1.5723623925365267,7265991838.0,0.03139176365206248,0.03139176365206248,0.470419030230427,0.44788968954040626,0.019763337136844587,0.432,0.0,0.3748583972204905
qtum,qtum,Qtum,0.869707,92163261,284,7731656.0,-2.74379,-0.9407102360717883,105986458.75,0.08389086840145554,0.08389086840145554,0.44376250735641354,0.45209716827691093,0.05480436848147352,0.434,0.0,0.37429793916379084
grx-chain,grx,GRX Chain,10.22,97184591,274,25615193.0,-4.6498,-7.841388243498882,9512444.0,0.2635725760269959,0.2635725760269959,0.40682764317852876,0.40613127441181873,0.17473464879803075,0.454,0.0,0.3742764649243203
wormhole,w,Wormhole,0.01643599,91029930,290,25310955.0,-3.33721,-10.169360439678483,5541897592.0,0.278050911387057,0.278050911387057,0.4322631515815538,0.3906244904732975,0.18439835269530178,0.422,0.0,0.3731032591332408
0x,zrx,0x Protocol,0.10416,88242655,294,7935465.0,-2.57254,-0.4530963828745604,848396562.906836,0.0899277679258404,0.0899277679258404,0.4470810080413327,0.45534519790517197,0.05883375501040839,0.414,0.0,0.3730595578466515
ravencoin,rvn,Ravencoin,0.00541194,87387210,297,6308745.0,-2.46454,0.386669666805914,16138890920.44731,0.07219300169899005,0.07219300169899005,0.44917384350977807,0.4609389376898098,0.04699651507629477,0.408,0.0,0.37207668394380494
oasis-network,rose,Oasis,0.01205784,91040098,291,4745225.0,-1.37452,-3.0596808896144316,7550281291.0,0.0521223626099348,0.0521223626099348,0.47029636681824866,0.43798255808075987,0.033600174380895576,0.42,0.0,0.3719376361946287
cheems-token,cheems,Cheems Token,4.51296e-07,91893041,286,1343932.0,-0.64489,-6.185401350157807,203672952113698.72,0.014624959467823032,0.014624959467823032,0.48443521443715415,0.4171619177340219,0.008572172758446645,0.43,0.0,0.3677108350366163
circle-internet-group-ondo-tokenized-stock,crclon,Circle Internet Group (Ondo Tokenized Stock),123.74,87562763,298,7797819.0,-6.3965,8.29350935930824,707648.908089731,0.08905405371915914,0.08905405371915914,0.3729799050976627,0.5136069441846339,0.05825058607736255,0.406,0.0,0.3651207583805675
seeker,skr,Seeker,0.02121785,126226169,231,5789368.0,-5.1022,-6.821269378503388,5950321912.947108,0.04586503770070056,0.04586503770070056,0.3980609879384853,0.41292635678310075,0.029423662813228522,0.54,0.0,0.3645536824816267
beam-2,beam,Beam,0.00195873,96879934,276,6764318.0,-3.03702,-6.598949812258967,49466004168.0,0.06982166193465822,0.06982166193465822,0.43808026527852245,0.4144072428025797,0.045413741590777816,0.45,0.0,0.3626823312162411
wemix-token,wemix,WEMIX,0.269041,124307820,236,1184749.0,-4.67043,-6.23766063624574,462277841.3255647,0.009530768056265487,0.009530768056265487,0.40642787284784326,0.4168138150120577,0.005172005807409425,0.53,0.0,0.36203202486026087
amp-token,amp,Amp,0.0012813,107979097,255,4180265.0,-3.82088,-7.981864955629102,84282159715.68228,0.03871365029103735,0.03871365029103735,0.42289054296097073,0.4051955493086702,0.024650400648553415,0.492,0.0,0.35972071065685124
berachain-bera,bera,Berachain,0.534776,122652657,239,25258327.0,-9.11853,-6.227439599554474,229362177.8237613,0.20593379399844555,0.20593379399844555,0.320232118707178,0.41688189804494763,0.13626309052346763,0.524,0.0,0.35686620369400546
holotoken,hot,Holo,0.00045345,80542721,317,14841599.0,1.86302,11.803827789336284,177619433541.1413,0.1842698982071887,0.1842698982071887,0.533033760730384,0.5369894182275732,0.12180331535031134,0.368,0.08,0.34719222566505087
banana-for-scale-2,bananas31,Banana For Scale,0.00915662,91665201,287,17328422.0,-13.93521,14.416968870411528,10000000000.0,0.18904035349248838,0.18904035349248838,0.2268939821872572,0.5543957318474724,0.1249874015167001,0.428,0.0,0.34702252612717005
debridge,dbr,deBridge,0.01751705,82733071,310,3706207.0,2.72877,12.277143189773287,4721552490.0,0.044797164606642,0.044797164606642,0.5498103561637783,0.5401422048722746,0.028710900667290703,0.382,0.08,0.33954993755420376
ribbita-by-virtuals,tibbir,Ribbita by Virtuals,0.13923,139216971,212,2490315.0,-9.0995,-10.758821371142174,999904783.797368,0.0178880130928865,0.0178880130928865,0.3206008840679605,0.38669805040695676,0.010750129218863732,0.578,0.0,0.33613672128322986
humanity,h,Humanity,0.095941,174137626,191,23051318.0,-7.22341,-28.183683684251807,1825000000.0,0.13237413722408276,0.13237413722408276,0.3569559553086612,0.27062983640882604,0.08716499159330651,0.62,0.0,0.3351045551082146
quack-ai,q,Quack AI,0.01390638,55663832,414,11907195.0,17.44271,8.283533179623127,4000176660.0,0.2139125994775207,0.2139125994775207,0.8349386479468993,0.5135404921612109,0.14158862082002382,0.174,0.15,0.3315284667389753
templar,sn3,τemplar,15.65,66064325,371,5391194.0,-17.91737,81.31377680110671,4222095.550090829,0.08160522339401788,0.08160522339401788,0.14972726284443857,1.0,0.05327879278393281,0.26,0.08,0.3295029068113282
world-mobile-token,wmtx,World Mobile Token,0.091414,77748497,325,17367925.0,-2.64098,14.782849327739969,850523647.728708,0.22338599034268147,0.22338599034268147,0.4457547704537364,0.5568328868995948,0.14791172647736092,0.352,0.08,0.32671550338099903
mina-protocol,mina,Mina Protocol,0.059264,75778705,328,8605188.0,1.91649,7.797068428474387,1278821914.840039,0.11355680992437123,0.11355680992437123,0.5340699080683264,0.5103001167812344,0.07460518588082994,0.346,0.08,0.32662133907478413
mbg-by-multibank-group,mbg,MBG By Multibank Group,0.349771,64836795,377,6785460.0,2.38386,15.662509789538099,185307099.39865518,0.10465446356501737,0.10465446356501737,0.5431266535580237,0.5626923661247972,0.0686632293597053,0.248,0.08,0.32456762026075375
convex-finance,cvx,Convex Finance,1.71,156825025,204,14804690.0,-10.82233,-18.023144912661152,91758226.73956148,0.09440259933004952,0.09440259933004952,0.2872157013818334,0.33830988846811993,0.06182052418000331,0.594,0.0,0.32332968533502326
tagger,tag,TAGGER,0.00060193,65459500,373,3026592.0,-4.64388,35.15235731678994,108864805114.17,0.046236100184083286,0.046236100184083286,0.40694236156716945,0.6925155895704178,0.029671332029172253,0.256,0.08,0.3145170723378706
kaito,kaito,KAITO,0.354636,85540326,303,8342049.0,1.13443,-0.9292290921270954,241388889.0,0.09752182847654801,0.09752182847654801,0.5189150663419154,0.45217364497143914,0.06390248361179339,0.396,0.08,0.3124073617709675
ravedao,rave,RaveDAO,0.251179,60074872,392,6604582.0,1.79044,13.992189188159173,239172222.0,0.10993917723203804,0.10993917723203804,0.531627297783164,0.5515662449811899,0.07219056221875945,0.218,0.08,0.31218490998434617
zilliqa,zil,Zilliqa,0.00410046,81832629,315,11054582.0,-0.33768,-0.01010860804618957,19951960207.23777,0.1350877044412199,0.1350877044412199,0.4903883624395718,0.4582959701364481,0.0889761880768534,0.372,0.08,0.304828780875431
unibase,ub,Unibase,0.03209363,80227070,318,6622708.0,0.46464,0.07021531869569778,2500000000.0,0.08254954343963951,0.08254954343963951,0.5059358045973782,0.458831013372413,0.05390908826184516,0.366,0.08,0.302452397370017
mantra,mantra,MANTRA,0.01410161,67537378,362,15803130.0,4.21356,-12.145369125959775,4787732352.399039,0.23399087243215158,0.23399087243215158,0.5785827744526024,0.3774621598367502,0.15499005681227035,0.278,0.08,0.3018833460020665
aelf,elf,aelf,0.082477,67563879,363,3092200.0,1.62122,6.040568334002573,819143232.2724018,0.045767058460335,0.045767058460335,0.5283481346538091,0.49859994806888214,0.029358265628854397,0.276,0.08,0.29913587532307734
