id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score
ethereum-classic,etc,Ethereum Classic,8.29,1293850527,59,38241494.0,-0.60754,1.7536127430772115,155962582.4242165,0.0295563461172513,0.0295563461172513,0.4743797764687044,0.4691000772558745,0.018718343814418396,0.8830645161290323,0.0,0.4725137567591495
zebec-network,zbcn,Zebec Network,0.00212576,207543346,168,6891969.0,4.82159,5.639705753646687,97951717939.67068,0.03320737153384816,0.03320737153384816,0.5842876233042784,0.4950317291512001,0.02115480865828619,0.6633064516129032,0.0,0.4719507140838013
helium,hnt,Helium,1.27,235411558,157,6279266.0,2.82869,10.189648510866254,184793970.4178687,0.026673567149154163,0.026673567149154163,0.54394315780822,0.5253932082519244,0.01679455835500161,0.6854838709677419,0.0,0.4717995676716564
shiba-inu,shib,Shiba Inu,5.66e-06,3338197821,31,143585813.0,-1.10934,-3.5737596031750702,589243650032071.6,0.04301297307688824,0.04301297307688824,0.4642212874396903,0.43355085987377323,0.02769845070580222,0.9395161290322581,0.0,0.4715050168763289
hyperliquid,hype,Hyperliquid,39.53,9418786893,14,537348499.0,-5.60265,6.371995361100488,238385315.9541414,0.057050712061375436,0.057050712061375436,0.3732582736115534,0.4999182512018584,0.03706635523136856,0.9737903225806451,0.0,0.47084813137403
polkadot,dot,Polkadot,1.51,2535494528,37,192716527.0,-2.90298,0.6854615553572555,1675213567.652217,0.07600747107587526,0.07600747107587526,0.4279106611702588,0.461972372207077,0.04971690449419848,0.9274193548387096,0.0,0.4699560370133035
zcash,zec,Zcash,234.81,3902465472,29,397717694.0,-7.70763,12.967449611754214,16611447.0405448,0.10191446839276481,0.10191446839276481,0.33064484946588985,0.5439292986097112,0.06700560587815503,0.9435483870967742,0.0,0.46975582788942083
crypto-com-chain,cro,Cronos,0.074724,3159503224,33,11093376.0,-1.54331,-0.7726241237010845,42283099406.20428,0.0035111139991038033,0.0035111139991038033,0.4554359556662323,0.4522426590581477,0.001337393214136762,0.9354838709677419,0.0,0.4687498085027316
sui,sui,Sui,0.943814,3681067640,30,371444769.0,-3.15569,-2.3306639126154343,3899984688.415443,0.10090680349465135,0.10090680349465135,0.42279477483601774,0.4418459584811656,0.06633315367130584,0.9415322580645161,0.0,0.4680945347656137
whitebit,wbt,WhiteBIT Coin,54.78,11690629729,11,77596749.0,-3.38145,0.012433674013700793,213418274.0,0.006637516609350138,0.006637516609350138,0.4182244669779264,0.4574812998916741,0.0034237577770934034,0.9798387096774194,0.0,0.4676602377357994
near,near,NEAR Protocol,1.33,1718051242,48,215899490.0,-3.68185,1.1492308488714718,1290602033.0,0.12566533798413912,0.12566533798413912,0.4121431395480424,0.46506707525366964,0.08285544316156988,0.905241935483871,0.0,0.46736829409733127
tezos,xtz,Tezos,0.38481,415160366,113,15597173.0,0.23565,6.8483759221590805,1078963058.189684,0.03756903181841785,0.03756903181841785,0.49144939855793185,0.5030971084359679,0.024065506539473213,0.7741935483870968,0.0,0.46736344092385307
lighter,lit,Lighter,1.17,291899018,133,29908714.0,0.44937,6.280237210361246,250000000.0,0.10246253723265351,0.10246253723265351,0.49577596746044456,0.4993059548885542,0.067371352567931,0.7338709677419355,0.0,0.46734113306452324
ape-and-pepe,apepe,Ape and Pepe,1.28e-06,268454592,143,20113856.0,-1.99554,17.47706137540343,210000000000000.0,0.07492461145905822,0.07492461145905822,0.4462809666395463,0.5740216515513304,0.04899427205915012,0.7137096774193549,0.0,0.46657730924457197
bitget-token,bgb,Bitget Token,2.13,1487338274,54,15187660.0,-0.67333,-1.4107713194878446,699992035.9787906,0.010211301803694457,0.010211301803694457,0.4730479171757214,0.4479843433425658,0.0058086773522826075,0.8931451612903226,0.0,0.465445230680476
euro-coin,eurc,EURC,1.15,433047238,109,54328180.0,0.10512,0.07927060108123599,375662240.9211921,0.12545555134102945,0.12545555134102945,0.48880693627623156,0.4579272984618973,0.08271544474404964,0.782258064516129,0.0,0.465136802104118
vechain,vet,VeChain,0.00716217,615993441,87,13770859.0,-0.24876,1.8422926034368803,85985041177.0,0.022355528619987367,0.022355528619987367,0.4816429544157543,0.46969183233294504,0.013912970891119219,0.8266129032258065,0.0,0.46286021051848764
midnight-3,night,Midnight,0.04447532,738804369,82,340546581.0,-5.84264,-7.571761827253799,16607399400.63495,0.460942835869992,0.460942835869992,0.36839989222041536,0.40687244490285757,0.3065985682642892,0.8366935483870968,0.0,0.4624761509463816
beldex,bdx,Beldex,0.080435,611726937,88,12510107.0,0.28314,0.1402547997814347,7606341974.885813,0.02045047592860865,0.02045047592860865,0.4924107908337148,0.4583342421473695,0.012641658484703154,0.8245967741935484,0.0,0.46226657907695584
nexo,nexo,NEXO,0.884444,884073757,72,6771574.0,-0.19286,-0.7796971975373398,1000000000.0,0.007659512508298558,0.007659512508298558,0.48277459956665486,0.45219546088557355,0.004105773592991471,0.8568548387096774,0.0,0.4622565171156756
xdce-crowd-sale,xdc,XDC Network,0.03207954,639479018,86,19789118.0,0.75527,-2.696435421572292,19938670955.37,0.030945687728569073,0.030945687728569073,0.5019686374364817,0.43940518842813303,0.01964550306581951,0.8286290322580645,0.0,0.4617135175115745
rain,rain,Rain,0.00870357,4160688944,25,20391379.0,-2.84509,-1.8809582151859596,478086731722.11755,0.004900962142196612,0.004900962142196612,0.4290825920787674,0.44484681604411336,0.002264890493001768,0.9516129032258065,0.0,0.4614907352123412
mantle,mnt,Mantle,0.732571,2401347829,39,57289548.0,-3.96618,3.275063824799213,3277944055.53684,0.023857246879498188,0.023857246879498188,0.4063871347939181,0.4792526237131195,0.014915123253044683,0.9233870967741935,0.0,0.4611818117883764
hedera-hashgraph,hbar,Hedera,0.092071,3986859942,28,81870479.0,-3.08897,-1.6029853487132755,43303446051.94626,0.020535077778260212,0.020535077778260212,0.4241454611413502,0.4467017113310018,0.012698116440724275,0.9455645161290323,0.0,0.46113562514966944
dogwifcoin,wif,dogwifhat,0.171586,171402933,194,73306259.0,-2.29186,4.453648124319173,998926392.0,0.427683807487705,0.427683807487705,0.4402822351348085,0.48711724190453254,0.2844035835275968,0.6108870967741935,0.0,0.4603955522043046
kucoin-shares,kcs,KuCoin,7.89,1041939385,66,1570244.0,-0.86772,-0.553164191955698,132155021.7355671,0.0015070396825435292,0.0015070396825435292,0.4691126667126883,0.4537071012471315,0.0,0.8689516129032258,0.0,0.4600185063028449
pax-gold,paxg,PAX Gold,4616.93,2313706820,41,700012030.0,-5.17143,-10.247722332957036,501150.394,0.3025500136616272,0.3025500136616272,0.3819879341119349,0.3890159303699316,0.20089715597683397,0.9193548387096774,0.0,0.45897337384456416
algorand,algo,Algorand,0.087952,782005267,77,35189957.0,-1.85377,1.6345343313446083,8891124926.606049,0.04499964192696416,0.04499964192696416,0.44915097259738473,0.4683054745757792,0.029024228605789848,0.8467741935483871,0.0,0.45879915346261646
ylds,ylds,YLDS,0.999996,570513833,92,8589210.0,0.01443,0.016557238341029862,570565015.56,0.015055217775937784,0.015055217775937784,0.4869709989106651,0.4575088161745869,0.009041202362755223,0.8165322580645161,0.0,0.4580172325419881
monero,xmr,Monero,340.65,6285883512,18,86217368.0,-3.66977,-3.0093866670264453,18446744.07370955,0.013716030186593123,0.013716030186593123,0.41238768826759303,0.43731688463940394,0.008147512752721317,0.9657258064516129,0.0,0.45777083922326334
filecoin,fil,Filecoin,0.885255,674957633,85,68933878.0,-3.04524,3.100979950912423,762425604.0,0.10213067403002464,0.10213067403002464,0.4250307356037631,0.4780909730768778,0.06714988792884549,0.8306451612903226,0.0,0.45765313940152424
gho,gho,GHO,0.999782,583876382,91,3250274.0,0.02953,-0.00935142221103677,584000000.0,0.0055667160039366,0.0055667160039366,0.48727668481010333,0.4573359293279048,0.002709172768174384,0.8185483870967742,0.0,0.4573266464552307
kite-2,kite,Kite,0.192036,345576761,120,215122637.0,-2.30764,-23.97853118844027,1800000000.0,0.6225031925685536,0.6225031925685536,0.43996278324784593,0.2973911147741083,0.4144137939456531,0.7600806451612904,0.0,0.4566160370140188
adi-token,adi,ADI,3.27,318097107,128,2211978.0,3.95689,-5.74672497602315,97364999.92,0.006953782198339829,0.006953782198339829,0.5667825506390961,0.41905079992254846,0.003634813549369231,0.7439516129032258,0.0,0.4565302452008069
cosmos,atom,Cosmos Hub,1.85,924025452,70,32416879.0,-2.71196,2.1393300198012213,498869084.430516,0.035082236024814605,0.035082236024814605,0.43177768901864905,0.4716739441506749,0.02240597535750729,0.8608870967741935,0.0,0.45588153865036013
enjincoin,enj,Enjin Coin,0.02541808,49311071,456,97605563.0,5.83654,38.60531618258951,1941982767.404186,1.9793843658354124,1.5,0.6048343718893676,0.715009154250192,1.0,0.08266129032258064,0.15,0.4545820033441712
render-token,render,Render,1.64,850119397,75,62278841.0,-3.78303,3.5752159048361265,518743261.0140742,0.07325893423885728,0.07325893423885728,0.41009484158081316,0.4812555194837574,0.04788270379402589,0.8508064516129032,0.0,0.45438718215649276
ondo-finance,ondo,Ondo,0.254491,1239548036,60,50106436.0,-3.28007,0.5074895430792328,4869330647.0,0.04042314984556194,0.04042314984556194,0.42027681376501586,0.46078477627024483,0.025970165488648018,0.8810483870967742,0.0,0.45360832049319
uniswap,uni,Uniswap,3.53,2237465424,42,264530087.0,-3.02879,-8.611099245248868,633561603.6037512,0.11822756417262964,0.11822756417262964,0.42536375103725704,0.39993701230978,0.07789194049023682,0.9173387096774194,0.0,0.4535857952485828
akash-network,akt,Akash Network,0.49792,130079105,221,28334785.0,-1.8357,17.089898916685684,261245113.74454,0.21782733668101423,0.21782733668101423,0.4495167834717457,0.5714381410488539,0.14435856739203043,0.5564516129032258,0.0,0.4525516777368255
sky,sky,Sky,0.071365,1646708290,51,16159790.0,0.17239,-11.647250651298116,23071974836.76821,0.0098133895955549,0.0098133895955549,0.49016875683617933,0.37967696677071683,0.005543135759043984,0.8991935483870968,0.0,0.45159356633283965
neo,neo,NEO,2.71,191123144,179,20928207.0,0.91484,5.71406571943103,70530000.0,0.10950116538476366,0.10950116538476366,0.5051989883618698,0.49552792848107297,0.07206849051819472,0.6411290322580645,0.0,0.45152018956500817
arbitrum,arb,Arbitrum,0.098415,594575039,90,52764576.0,-2.61814,0.3285148342594145,6040824145.0,0.08874334194846682,0.08874334194846682,0.43367699041502633,0.45959048940305974,0.05821602408291745,0.8205645161290323,0.0,0.45124557131445797
lombard-protocol,bard,Lombard,0.597561,134537997,217,245277847.0,-5.81279,-48.547967302416936,225000000.0,1.8231120759141375,1.5,0.36900417858453666,0.13344082772765392,1.0,0.5645161290322581,0.0,0.4510168112717995
polygon-ecosystem-token,pol,POL (ex-MATIC),0.094502,1002714172,68,45340285.0,-2.21111,-3.0564572567288213,10610558433.01956,0.04521755677349697,0.04521755677349697,0.4419169461533276,0.4370027855832697,0.02916965127530085,0.8649193548387096,0.0,0.45074866664134183
usx,usx,USX,0.999846,365040253,117,13131294.0,0.0131,0.018380458125706427,365095672.147034,0.03597218085425773,0.03597218085425773,0.48694407425859537,0.4575209824044368,0.022999868590916,0.7661290322580645,0.0,0.4504441812820593
pudgy-penguins,pengu,Pudgy Penguins,0.00699108,439079913,108,102566054.0,-4.28137,0.17616451044058212,62860396090.0,0.23359313638198703,0.23359313638198703,0.400006397135379,0.45857386536635636,0.15487967100644634,0.7842741935483871,0.0,0.45030738618406596
pancakeswap-token,cake,PancakeSwap,1.4,462536009,102,25014530.0,-1.88262,1.714322586729531,329524309.8496519,0.054081259649559524,0.054081259649559524,0.448566930332564,0.46883789653746405,0.03508472936427951,0.7963709677419355,0.0,0.4497822315016171
bonk,bonk,Bonk,5.87e-06,516751605,97,61920525.0,-2.90195,-0.23631502463710752,87994756336319.27,0.11982647833285394,0.11982647833285394,0.42793151259253837,0.45582141562094664,0.07895895528614588,0.8064516129032258,0.0,0.4491874432480476
falcon-finance-ff,ff,Falcon Finance,0.070704,165450164,196,68659071.0,-1.06751,-4.274108987199099,2340000000.0,0.414983396450426,0.414983396450426,0.4650680981134322,0.4288774729058799,0.2759281276038076,0.6068548387096774,0.0,0.44852306397868313
bnb48-club-token,koge,KOGE,48.0,162248096,198,45898459.0,-0.00466,0.008422117646249824,3379998.56,0.2828905862784362,0.2828905862784362,0.4865845390550176,0.45745453103076505,0.18777769001749697,0.6028225806451613,0.0,0.44730791213901683
ethereum-name-service,ens,Ethereum Name Service,6.16,236630019,155,28743059.0,-0.93545,2.8693601220038545,38380013.53099827,0.12146835435955401,0.12146835435955401,0.4677415338670623,0.4765453886662691,0.08005464013097308,0.6895161290322581,0.0,0.44495396846736734
apenft,nft,AINFT,3.32156e-07,328883184,125,9104067.0,-0.09946,-0.4855122313416284,990105667256391.5,0.027681764963696048,0.027681764963696048,0.48466539844132583,0.4541585384844567,0.017467366196773717,0.75,0.0,0.4444846149619806
curve-dao-token,crv,Curve DAO,0.232744,346215764,119,43036458.0,-2.75948,0.912601358288678,1487368647.0,0.1243053103728691,0.1243053103728691,0.4308156894198871,0.46348806168881884,0.08194784623099645,0.7620967741935484,0.0,0.44407740628129866
flare-networks,flr,Flare,0.00831353,708714857,84,3637724.0,-0.4422,-6.49040198897817,85276814430.57133,0.005132845691140916,0.005132845691140916,0.47772693584705667,0.41408829043807294,0.002419634996369458,0.8326612903225806,0.0,0.44406689896634266
jupiter-exchange-solana,jup,Jupiter,0.1581,552692416,95,18928695.0,-2.03115,-1.6441744577387403,3497363517.1,0.034248154040166894,0.034248154040166894,0.4455600742634539,0.4464268590219546,0.02184936147493622,0.8104838709677419,0.0,0.44253694072992855
floki,floki,FLOKI,2.914e-05,281352576,136,26121750.0,-1.12588,-0.2581208811917699,9654483246699.0,0.0928434719574062,0.0928434719574062,0.4638864500372593,0.4556759065248141,0.06095219309906736,0.7278225806451613,0.0,0.4416823468562316
axie-infinity,axs,Axie Infinity,1.17,197881211,176,40563372.0,-2.43225,4.817432783825312,169438091.200867,0.20498849686138215,0.20498849686138215,0.4374401660340049,0.489544753837344,0.13579073280112772,0.6471774193548387,0.0,0.4407220950572555
decred,dcr,Decred,26.39,457246134,104,1432680.0,-0.67263,-3.322097019357125,17329245.69019097,0.0031332796353396833,0.0031332796353396833,0.4730620880452318,0.4352301883151913,0.0010852503120546088,0.7923387096774194,0.0,0.4406120116606852
sei-network,sei,Sei,0.062971,423901343,110,35727024.0,-3.00818,0.2185836339335862,6733333333.0,0.08428145980183885,0.08428145980183885,0.42578098192384134,0.4588569254838403,0.05523844443137026,0.780241935483871,0.0,0.43989829895520216
vaulta,a,Vaulta,0.080509,131111611,223,13537457.0,1.60479,6.561664940980496,1629604279.6281,0.1032513970101397,0.1032513970101397,0.5191664046742817,0.5011839042645112,0.06789778799230502,0.5524193548387096,0.0,0.43919389358148037
okb,okb,OKB,88.0,1847957457,44,24728475.0,-3.66344,-7.223453194548258,21000000.0,0.013381517472888446,0.013381517472888446,0.41251583341616543,0.40919668629154565,0.00792427999650349,0.9133064516129032,0.0,0.43885173330258787
gatechain-token,gt,Gate,6.72,1133103428,61,2821692.0,-3.49032,-4.01557660622333,115180573.04885802,0.0024902333981819003,0.0024902333981819003,0.416020491887076,0.43060264306750473,0.0006561216780291587,0.8790322580645161,0.0,0.4382319038390643
virtual-protocol,virtual,Virtuals Protocol,0.693172,454586754,106,62017242.0,-4.214,-0.7398962230435505,656301970.3333926,0.13642553693942433,0.13642553693942433,0.40137024210525674,0.45246105026103645,0.0900361235119171,0.7883064516129032,0.0,0.43804458510671884
btse-token,btse,BTSE Token,1.6,259996319,147,5396068.0,1.26538,-3.2898540212006284,162061501.0,0.020754401526738537,0.020754401526738537,0.5122953549306832,0.43544534379448163,0.012844479322824075,0.7056451612903226,0.0,0.43800915525233597
injective-protocol,inj,Injective,2.98,297684753,131,36921719.0,-2.65415,-0.1339143882506513,100000000.0,0.12402959381665073,0.12402959381665073,0.43294800039921366,0.45650472856518426,0.0817638503341055,0.7379032258064516,0.0,0.43779291691873296
jito-governance-token,jto,Jito,0.290794,130221107,224,16330188.0,1.29557,4.952809717565552,449054312.8,0.1254035415318655,0.1254035415318655,0.5129065242885668,0.4904481155198515,0.08268073666697404,0.5504032258064516,0.0,0.4362277001896425
pi-network,pi,Pi Network,0.176932,1733646784,47,28509100.0,3.07693,-30.518927359593086,9794235355.985415,0.01644458390435315,0.01644458390435315,0.5489685530185876,0.2537474664346154,0.009968377975326022,0.907258064516129,0.0,0.43504009783511716
internet-computer,icp,Internet Computer,2.46,1356438485,56,48271317.0,-4.37,-5.999502124247178,550490966.5516927,0.03558680878919474,0.03558680878919474,0.3982121626143716,0.4173640340636227,0.02274269550083932,0.8891129032258065,0.0,0.4345533680909981
ethena,ena,Ethena,0.101484,862032426,74,88921595.0,-5.38038,-3.579177382638305,8492187500.0,0.10315342244445919,0.10315342244445919,0.37775792956308585,0.4335147073754403,0.06783240592627264,0.8528225806451613,0.0,0.43371129886858084
celestia,tia,Celestia,0.334594,298990833,129,24170453.0,-3.28664,1.7909533731214666,893579413.000089,0.08084011391747252,0.08084011391747252,0.42014381003261125,0.46934924890905577,0.052941906525955415,0.7419354838709677,0.0,0.43316743383201783
chiliz,chz,Chiliz,0.0353708,365572750,116,55883004.0,-3.54002,-4.59545218333706,10338378176.0,0.15286424931836412,0.15286424931836412,0.41501436015183885,0.42673317016312085,0.10100628674542154,0.7681451612903226,0.0,0.43263471016976507
layerzero,zro,LayerZero,2.03,507908324,98,74852190.0,-6.43771,1.3439253416786137,249858416.45502064,0.1473734263902318,0.1473734263902318,0.35635323604963937,0.4663662592412068,0.09734205669994365,0.8044354838709677,0.0,0.43235158028843007
