id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score,risk_level,bucket
internet-computer,icp,Internet Computer,2.46,1356747570,56,45621242.0,-4.2158,-6.00714903843935,550490966.5516927,0.03362544588895044,0.03362544588895044,0.412140445216412,0.4184424311852114,0.021225295824503568,0.8897795591182365,0.0,0.43919413689687314,Medium,balanced
celestia,tia,Celestia,0.334343,298853219,130,24210795.0,-3.03707,1.714704897110688,893579413.000089,0.08101232799503491,0.08101232799503491,0.43551222491221186,0.4698544042048349,0.052855060119819816,0.7414829659318637,0.0,0.4381307372412986,Medium,balanced
chiliz,chz,Chiliz,0.0354318,366305926,116,56054579.0,-3.35476,-4.43092931152081,10338457480.0,0.15302667803414133,0.15302667803414133,0.4292130888152612,0.42893687549220044,0.10092315019837902,0.7695390781563126,0.0,0.43810323373551446,Medium,balanced
layerzero,zro,LayerZero,2.03,508489175,98,74931672.0,-6.34644,1.4272659881335366,249858416.45502064,0.14736139073167093,0.14736139073167093,0.3698942576322672,0.46794064080598463,0.09714168802829506,0.8056112224448898,0.0,0.43735610301819194,Medium,balanced
pi-network,pi,Pi Network,0.176824,1732012373,47,28434633.0,2.95163,-30.561252348672852,9794235355.985415,0.0164171073158956,0.0164171073158956,0.554255768441465,0.254961626258946,0.009739085531933261,0.9078156312625251,0.0,0.43716649542720565,Medium,balanced
ethena,ena,Ethena,0.101313,860886210,74,88666500.0,-5.50821,-3.742061948182135,8492187500.0,0.10299444801189231,0.10299444801189231,0.3865146260749218,0.43352334275688387,0.06752767084968418,0.8537074148296593,0.0,0.4366381468899151,Medium,balanced
bittorrent,btt,BitTorrent,3.32915e-07,328507003,124,9117404.0,-2.92922,2.489809818735353,987037885840674.8,0.027754062825869195,0.027754062825869195,0.437650667507371,0.475015039675351,0.01730626899431407,0.7535070140280561,0.0,0.4363692567295518,Medium,balanced
monad,mon,Monad,0.02209897,239093205,154,52152917.0,-4.81951,3.037991719610406,10830583396.0,0.2181279764935185,0.2181279764935185,0.40017012366681937,0.4786648255082433,0.14437692124369414,0.6933867735470942,0.0,0.43631908775913897,Medium,speculative
impossible-cloud-network-token,icnt,Impossible Cloud Network Token,0.388344,98176384,272,12111470.0,0.99473,13.690592185864972,253006129.72647312,0.12336439280550401,0.12336439280550401,0.515454485970746,0.5495896594057775,0.08112418794249825,0.45691382765531063,0.0,0.4358074526930838,High,speculative
raydium,ray,Raydium,0.603492,162339475,198,36041925.0,-1.67722,1.118866294446429,268700018.217795,0.222015778971812,0.222015778971812,0.4624752398684219,0.4658873208567292,0.14697194903513813,0.6052104208416834,0.0,0.4352553080095753,Medium,speculative
pendle,pendle,Pendle,1.23,204656683,170,19372173.0,-0.92332,0.4573959571040205,165654721.3245319,0.09465692845222162,0.09465692845222162,0.4774235187046808,0.4614832625281761,0.061962548884293006,0.6613226452905812,0.0,0.43463829260123965,Medium,speculative
optimism,op,Optimism,0.119849,253873688,150,47056392.0,-4.58032,2.595304098892566,2117847344.0,0.18535356054700713,0.18535356054700713,0.4049127670079054,0.4757174188100039,0.12250067606292706,0.7014028056112225,0.0,0.4346179938991023,Medium,balanced
the-open-network,ton,Toncoin,1.23,3019178024,34,105051552.0,-6.41315,-6.5995315657933356,2458271996.713505,0.03479475246736891,0.03479475246736891,0.36857153620878025,0.41449835832812104,0.022005783795447542,0.9338677354709419,0.0,0.4330269872626149,Medium,balanced
blockstack,stx,Stacks,0.242679,445556910,107,12158120.0,-2.76592,-3.298100630784273,1835852730.66807,0.027287468171013216,0.027287468171013216,0.4408885689982333,0.4364792297060961,0.016994826706942013,0.7875751503006012,0.0,0.43260220985863324,Medium,balanced
lido-dao,ldo,Lido DAO,0.294101,249844294,152,18968868.0,-2.04942,0.5198164722369719,849264458.5927889,0.07592275851615006,0.07592275851615006,0.45509528313297204,0.46189885726315444,0.04945787769660456,0.6973947895791583,0.0,0.43258152368271785,Medium,speculative
syrup,syrup,Maple Finance,0.23998,277852645,139,8801673.0,-1.48728,-1.667955858316358,1157190702.5885315,0.031677485020882204,0.031677485020882204,0.46624135749961837,0.4473327060551318,0.019925072210391033,0.7234468937875751,0.0,0.43167293797180284,Medium,balanced
pieverse,pieverse,Pieverse,0.560088,120382325,241,3869050.0,1.3982,9.588407006839793,215000000.0,0.03213968495790391,0.03213968495790391,0.523454462177226,0.5222773798022242,0.020233581114449724,0.5190380761523046,0.0,0.4316383016684415,High,speculative
dash,dash,Dash,31.33,395932970,114,46637456.0,-4.31942,-2.8985922354207485,12630703.26043733,0.11779129179365891,0.11779129179365891,0.4100858747786707,0.4391391498515656,0.07740425821587005,0.7735470941883767,0.0,0.43161141020117627,Medium,balanced
story-2,ip,Story,0.767916,270220350,142,59958620.0,-4.73811,-2.3684140999555527,351808523.09,0.22188787780046915,0.22188787780046915,0.4017841174289516,0.4426690669185852,0.14688657764704782,0.717434869739479,0.0,0.4312981955772045,Medium,balanced
gnosis,gno,Gnosis,130.11,343454062,121,2465110.0,-3.26665,1.3961314102691806,2639589.0,0.007177408197315192,0.007177408197315192,0.43096012800913674,0.4677333473126733,0.00357177735947144,0.7595190380761523,0.0,0.430773972696661,Medium,balanced
compound-governance-token,comp,Compound,18.46,178436254,185,9736284.0,-1.22297,4.527321874801393,9668189.278360886,0.05456449450009189,0.05456449450009189,0.47148207852258106,0.48858076051492333,0.0352016779518589,0.6312625250501002,0.0,0.43003730032305754,Medium,speculative
doublezero,2z,DoubleZero,0.076612,266106631,145,6745594.0,-1.99207,0.3372399371186363,3471417500.0,0.025349214240362166,0.025349214240362166,0.456232415101747,0.46068326577750024,0.015701082272908208,0.7114228456913828,0.0,0.42931011651320916,Medium,balanced
safepal,sfp,SafePal,0.291012,145445921,208,2263842.0,1.11856,3.6482839899025734,500000000.0,0.01556483663780437,0.01556483663780437,0.5179097789383728,0.4827281411311787,0.009170212471167491,0.5851703406813628,0.0,0.42923427798071556,High,speculative
world-liberty-financial,wlfi,World Liberty Financial,0.092064,2546371199,36,70305685.0,-6.48824,-7.918885664527266,27661964185.0,0.027610147737930017,0.027610147737930017,0.36708265670511303,0.4057141210330903,0.01721020864791134,0.9298597194388778,0.0,0.4282504678999629,Medium,balanced
aerodrome-finance,aero,Aerodrome Finance,0.318264,294565796,132,10128160.0,-1.71856,-4.493567990959099,924668760.0324227,0.03438335386366447,0.03438335386366447,0.4616555531101105,0.42851982822296375,0.021731183731289218,0.7374749498997996,0.0,0.42769232851371647,Medium,balanced
trust-wallet-token,twt,Trust Wallet,0.509291,212195857,165,8644078.0,-1.87301,2.2195990456334473,416649900.0,0.04073631842868638,0.04073631842868638,0.4585931288280304,0.4732159809140385,0.025971656259494196,0.6713426853707415,0.0,0.4276580307000385,Medium,speculative
thorchain,rune,THORChain,0.416612,146276785,207,35833200.0,-1.62547,-2.6893842433871975,351097049.0,0.24496846850988693,0.24496846850988693,0.46350133541130073,0.4405320531273451,0.16229239485825897,0.5871743486973948,0.0,0.4271275440837854,High,speculative
sonic-3,s,Sonic,0.04385389,165987677,195,19488890.0,-2.82034,5.844518944188017,3784775845.0,0.11741166785531916,0.11741166785531916,0.4398095328737219,0.497350636345009,0.07715086708404448,0.6112224448897795,0.0,0.42607588647617767,Medium,speculative
worldcoin-wld,wld,Worldcoin,0.329923,980306772,69,162840261.0,-8.18962,-5.351265789062842,2969586430.040101,0.1661115332986805,0.1661115332986805,0.3333478077245662,0.42280929077649765,0.10965702061697238,0.8637274549098196,0.0,0.4259978403978294,Medium,balanced
the-sandbox,sand,The Sandbox,0.081023,216396816,164,16926085.0,-2.48097,-0.066579221045735,2667289212.2233224,0.07821780982211864,0.07821780982211864,0.4465385385623559,0.45799464464614564,0.05098977700348306,0.6733466933867736,0.0,0.4241382242717793,Medium,speculative
yearn-finance,yfi,yearn.finance,2709.84,96865326,275,9139559.0,1.74327,7.796690519855905,35742.54399985384,0.09435325701582835,0.09435325701582835,0.5302964870850757,0.510348161708167,0.061759854477540586,0.45090180360721444,0.0,0.4240964589070745,High,speculative
jasmycoin,jasmy,JasmyCoin,0.00562531,277999301,138,12565356.0,-3.08452,-1.8289565595178074,49444999677.59027,0.04519923595059687,0.04519923595059687,0.4345713894820746,0.4462607661071095,0.028950561454637654,0.7254509018036072,0.0,0.42324235588895287,Medium,balanced
venice-token,vvv,Venice Token,5.26,236015341,156,16197564.0,-1.35775,-5.31444935533881,44825358.59892937,0.06862928456841287,0.06862928456841287,0.46880966968646093,0.4230544139701111,0.044589634596235314,0.6893787575150301,0.0,0.42283730422102916,Medium,speculative
tria,tria,TRIA,0.03595438,77618761,325,19240522.0,8.52782,26.14438239194895,2157670000.0,0.2478849411162335,0.2478849411162335,0.6648200912481487,0.6325067841547363,0.16423908003805146,0.35070140280561124,0.08,0.42219777941379993,High,speculative
the-graph,grt,The Graph,0.02572874,277009962,140,12280742.0,-3.03258,-2.2049138550178573,10761943918.35145,0.04433321426902329,0.04433321426902329,0.43560125233226066,0.44375764878656637,0.02837250988328752,0.7214428857715431,0.0,0.42191532431559364,Medium,balanced
bitcoin-cash-sv,bsv,Bitcoin SV,14.39,287835716,134,7084387.0,-3.13236,-2.0934265621932893,20003290.625,0.024612605754596485,0.024612605754596485,0.433622821157991,0.4444999292982891,0.015209411334724521,0.7334669338677354,0.0,0.42154036237384135,Medium,balanced
pump-fun,pump,Pump.fun,0.00182464,1077316331,64,76831843.0,-5.93956,-10.120309261284776,590000000000.0,0.07131781148131505,0.07131781148131505,0.3779618470909448,0.39105707992535826,0.04638417073740488,0.87374749498998,0.0,0.4213635647774387,Medium,balanced
gmt-token,gomining,GoMining Token,0.307263,124631088,233,13247289.0,-1.43783,7.16815257974668,405275709.1636765,0.10629201118744948,0.10629201118744948,0.46722184879614703,0.5061633667239035,0.06972872610709255,0.5350701402805611,0.0,0.42092520038732695,High,speculative
mx-token,mx,MX,1.79,164422563,197,5074945.0,-0.03555,-0.1484682827852073,91837334.0,0.030865259045986287,0.030865259045986287,0.4950261629578518,0.457449428656839,0.01938292816126414,0.6072144288577155,0.0,0.4205750135841349,Medium,speculative
melania-meme,melania,Melania Meme,0.114598,109149568,250,12787028.0,0.26465,4.324048407722204,952496375.911841,0.11715143022829004,0.11715143022829004,0.5009785085032091,0.48722736920600884,0.07697716384724412,0.501002004008016,0.0,0.4205376237769367,High,speculative
audiera,beat,Audiera,0.588948,81980800,314,10677840.0,4.88851,41.089740998097035,139300000.0,0.13024805808189235,0.13024805808189235,0.5926600956896056,0.7320127292089987,0.08571889222569183,0.3727454909819639,0.08,0.4192335481803907,High,speculative
iota,iota,IOTA,0.061437,267290706,144,8536594.0,-3.0338,-2.3965327713271787,4349010953.0,0.03193748906480871,0.03193748906480871,0.43557706225376186,0.44248185327974004,0.020098619535298668,0.7134268537074149,0.0,0.41843233816296255,Medium,balanced
gala,gala,GALA,0.00330457,157031363,203,24644570.0,-2.44488,-0.40631165462254165,47480547086.06755,0.15694043233898441,0.15694043233898441,0.4472541286713897,0.45573271184416264,0.10353550029760768,0.5951903807615231,0.0,0.41751560093396745,High,speculative
chain-2,xcn,Onyxcoin,0.00531465,199089006,175,5723921.0,-4.33189,7.622747440340334,37478239542.9763,0.028750562951728235,0.028750562951728235,0.40983862045172004,0.5091900516240285,0.017971412230170212,0.6513026052104208,0.0,0.4174007492752738,Medium,speculative
newton-project,ab,AB,0.00209638,207194367,168,3250422.0,-1.52979,-2.36371305914671,98823661261.46,0.015687791357764085,0.015687791357764085,0.465398472059468,0.4427003663688528,0.009252282205205195,0.6653306613226453,0.0,0.4164691640311516,Medium,speculative
spx6900,spx,SPX6900,0.299305,278823973,137,7175045.0,-4.21085,-0.9112660709332113,930993080.908372,0.025733242815530785,0.025733242815530785,0.41223859348573083,0.45237073387304544,0.015957413408771014,0.7274549098196392,0.0,0.4159908864548541,Medium,balanced
instadapp,fluid,Fluid,2.23,174464488,190,4316277.0,-1.61574,1.1204628319453764,78532543.82034639,0.024740146544894568,0.024740146544894568,0.4636942612012952,0.465897950576419,0.015294542175916723,0.6212424849699398,0.0,0.4151530633429932,Medium,speculative
enjincoin,enj,Enjin Coin,0.02443099,47569337,465,95618896.0,1.29841,33.22269641275607,1941982767.402186,2.0100952006121084,1.5,0.5214758327236244,0.6796340792964871,1.0,0.07014028056112225,0.15,0.4147905463727304,High,speculative
telcoin,tel,Telcoin,0.00246087,233880316,158,1070663.0,-2.10777,-3.1696575660528623,95077236366.71,0.0045778243261822855,0.0045778243261822855,0.4539383232310014,0.4373344014606572,0.0018366088601858123,0.685370741482966,0.0,0.41386532176354424,Medium,speculative
kaia,kaia,Kaia,0.051016,298943765,129,7567408.0,-3.68894,-5.440541019651941,5856641747.106198,0.025313817801150662,0.025313817801150662,0.422586990099913,0.42221489779980115,0.015677455881396588,0.7434869739478958,0.0,0.41341164302014305,Medium,balanced
ultima,ultima,Ultima,4167.57,157431044,202,10519185.0,0.05833,-6.068205916480724,37772.135734,0.06681773005329242,0.06681773005329242,0.4968876093262667,0.41803591552294617,0.04338045940312805,0.5971943887775552,0.0,0.4116621700893633,High,speculative
reallink,real,RealLink,0.057968,183635435,183,4723344.0,-2.7985,1.4425799609465524,3160596475.0,0.025721310268903168,0.025721310268903168,0.4402425749347165,0.46804260097819933,0.01594944868054877,0.6352705410821643,0.0,0.4112154132515008,Medium,speculative
decentraland,mana,Decentraland,0.089036,172343619,192,13828219.0,-2.56999,-0.8261812138534235,1935201018.4807715,0.0802363271714748,0.0802363271714748,0.4447734559492722,0.4529372274137256,0.05233709561041762,0.6172344689378757,0.0,0.411076245125335,Medium,speculative
starknet,strk,Starknet,0.03656183,206601891,169,20613406.0,-2.06437,-8.618015083535628,5651535251.348971,0.09977355918780047,0.09977355918780047,0.45479885553169597,0.4010593291751655,0.06537779413698182,0.6633266533066132,0.0,0.41028676612867176,Medium,speculative
the9bit,9bit,The9bit,0.02471478,202598510,173,4450204.0,-2.75669,-1.1804042357739932,8199997195.652452,0.021965630448121262,0.021965630448121262,0.44107158082162995,0.4505788165194107,0.013442610031952509,0.655310621242485,0.0,0.40979834487299327,Medium,speculative
opinion,opn,Opinion,0.282186,56020066,413,186078415.0,10.72632,-9.689965566031086,198500000.0,3.3216386249884104,1.5,0.7084118023789554,0.3939223009764441,1.0,0.1743486973947896,0.15,0.40973820653315685,High,speculative
cash-4,cash,CASH,0.997855,124262976,235,9701413.0,-0.24058,-0.17588268783715247,124530314.117516,0.07807162931620115,0.07807162931620115,0.49096084181473176,0.4572669040112495,0.05089220453740713,0.531062124248497,0.0,0.40966056225052166,High,speculative
ecash,xec,eCash,6.91e-06,138263887,214,3616631.0,-0.55065,-0.29756252746075673,20003179672580.0,0.02615745209014701,0.02615745209014701,0.48481279456873255,0.4564567616951718,0.016240564330959995,0.5731462925851704,0.0,0.4096296828671529,High,speculative
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,1.15,104291215,259,13754365.0,-0.04599,0.13301560172991664,90507731.23,0.1318842147922047,0.1318842147922047,0.4948191593352884,0.4593235436034486,0.08681099300964981,0.48296593186372744,0.0,0.4083583591828094,High,speculative
vision-3,vsn,Vision,0.05253,188979895,182,5834974.0,-3.89886,2.981571667691277,3597917028.7660027,0.030876162779114678,0.030876162779114678,0.4184247103634659,0.4782891817559473,0.019390206177741738,0.6372745490981964,0.0,0.4083278087747261,Medium,speculative
walrus-2,wal,Walrus,0.078059,175057359,189,10345059.0,-3.22964,0.11679723025097258,2242500000.0,0.059095253459181915,0.059095253459181915,0.4316939598167106,0.45921556196019847,0.03822586590400334,0.6232464929859719,0.0,0.4074366901893219,Medium,speculative
terra-luna,lunc,Terra Luna Classic,3.965e-05,216627651,162,8762015.0,-3.56472,-3.2475918668000827,5463446879073.314,0.040447352678906166,0.040447352678906166,0.4250500159614862,0.43681551620320985,0.02577877759458212,0.6773547094188377,0.0,0.4071717818194308,Medium,speculative
plasma,xpl,Plasma,0.098684,221513236,160,63347427.0,-8.15735,-4.022257470824873,2244444444.4444,0.2859758095899967,0.2859758095899967,0.3339876551287924,0.43165780570185003,0.18966394738703296,0.6813627254509018,0.0,0.4067854469716149,Medium,speculative
zksync,zk,ZKsync,0.01890708,174299448,191,10708844.0,-3.13183,-0.2598699651149171,9218641411.0,0.061439345464823276,0.061439345464823276,0.4336333299625847,0.4567077181383445,0.03979049886421769,0.6192384769539078,0.0,0.4067849662158712,Medium,speculative
qubic-network,qubic,Qubic,8.95245e-07,121793213,240,2678934.0,-1.40887,5.97443868295136,136072290805721.0,0.021995757678221362,0.021995757678221362,0.4677960657414953,0.498215639770322,0.01346271933529945,0.5210420841683366,0.0,0.40579113928239635,High,speculative
centrifuge-2,cfg,Centrifuge,0.143155,82608068,307,38864151.0,4.36022,13.876534299023188,577038746.0,0.4704643498017651,0.4704643498017651,0.5821851968616348,0.5508276588531501,0.31280623450821815,0.3867735470941884,0.08,0.40520739228198516,High,speculative
morpho,morpho,Morpho,1.67,917101239,71,14867715.0,-5.88037,-14.816239915215453,549892451.3921632,0.016211639858006995,0.016211639858006995,0.3791354624567999,0.3597916529829475,0.009601940250907482,0.8597194388777555,0.0,0.4029330809017747,Medium,balanced
grass,grass,Grass,0.376327,203595536,172,27170650.0,-7.61562,3.8794977462294162,542203969.0,0.13345405569206586,0.13345405569206586,0.3447290413789138,0.48426755841377134,0.08785882936091254,0.657314629258517,0.0,0.4028710759020515,Medium,speculative
havven,snx,Synthetix,0.307932,106069924,255,10161875.0,-0.21408,-1.600363289076022,344516234.4572882,0.09580354747873676,0.09580354747873676,0.4914862820444186,0.4477827362389601,0.06272789338330452,0.4909819639278557,0.0,0.4010978447204679,High,speculative
eigenlayer,eigen,EigenCloud (prev. EigenLayer),0.190339,123197855,237,21456156.0,-4.27026,2.914002331412058,647138882.415015,0.1741601426420939,0.1741601426420939,0.41106061597457266,0.4778393062567815,0.11502930098493012,0.5270541082164328,0.0,0.4010072848094717,High,speculative
basic-attention-token,bat,Basic Attention,0.096574,144587380,209,11673764.0,-3.5677,0.39096738991928537,1495724656.9526057,0.08073847108924721,0.08073847108924721,0.424990928720563,0.4610409822503647,0.0526722662959654,0.5831663326653307,0.0,0.4004236663320295,High,speculative
theta-token,theta,Theta Network,0.17166,171738084,193,7707996.0,-2.84567,-3.068593029494969,1000000000.0,0.04488227550040677,0.04488227550040677,0.43930729132587404,0.4380072874372793,0.028738996905866405,0.6152304609218436,0.0,0.40019963108288814,Medium,speculative
livepeer,lpt,Livepeer,2.22,110256127,248,8360971.0,-1.10888,-0.07766894939896679,49688954.55,0.07583225737649936,0.07583225737649936,0.4737442474208816,0.45792080942216307,0.04939747005659143,0.5050100200400801,0.0,0.39886795061953356,High,speculative
gas,gas,Gas,1.57,101979650,264,3804708.0,-0.11249,2.1472186309467225,65093580.54427269,0.03730850223549502,0.03730850223549502,0.4935006017777725,0.47273407333613277,0.023683659805209863,0.4729458917835671,0.0,0.3985926516913782,High,speculative
derive,drv,Derive,0.104502,104507820,258,1080009.0,-0.30131,2.8828964949914004,999883265.214628,0.010334241016605265,0.010334241016605265,0.4897566914317552,0.47763220412351665,0.005678898013038199,0.4849699398797595,0.0,0.39802799211351547,High,speculative
1inch,1inch,1INCH,0.094755,133080630,219,7574619.0,-2.49581,-0.7826571840473369,1404669110.661079,0.056917516846741706,0.056917516846741706,0.44624429203373134,0.45322700966870894,0.03677227173010179,0.56312625250501,0.0,0.39801053576382706,High,speculative
bitmart-token,bmx,BitMart,0.301347,102292551,262,9554583.0,0.14862,-3.9061169208913276,339412030.0,0.09340448455528301,0.09340448455528301,0.4986778734145089,0.4324310675207739,0.06112656847172669,0.47695390781563124,0.0,0.3956998036369121,High,speculative
pyth-network,pyth,Pyth Network,0.04401189,253016770,151,12682609.0,-5.90738,-4.81226996796719,5749982309.546371,0.05012556677567262,0.05012556677567262,0.3785999099811833,0.4263979158454443,0.032238785450659745,0.6993987975951904,0.0,0.39475408684776875,Medium,speculative
golem,glm,Golem,0.128727,128703885,225,5620421.0,-3.35686,0.875706418639571,1000000000.0,0.043669396615339154,0.043669396615339154,0.42917145015555014,0.46426836651250314,0.02792942532089545,0.5511022044088176,0.0,0.3918631114430517,High,speculative
origintrail,trac,OriginTrail,0.313954,140418090,211,6648172.0,-3.99832,-0.14972697833959403,447274118.0,0.04734555212935883,0.04734555212935883,0.4164526241278188,0.45744104828310717,0.030383183138535018,0.5791583166332666,0.0,0.3917977904974238,High,speculative
bitway,btw,Bitway,0.03279029,72090157,344,10251495.0,-3.31243,58.07292666957908,2200000000.0,0.14220381015399924,0.14220381015399924,0.4300524052274363,0.8450864924292162,0.09369910960246296,0.312625250501002,0.08,0.3905336072301882,High,speculative
cow-protocol,cow,CoW Protocol,0.229151,128359950,226,4694397.0,-1.81235,-4.446926390435877,559902049.3130395,0.03657213172800394,0.03657213172800394,0.4597958912556832,0.4288303672111013,0.023192147712605346,0.5490981963927856,0.0,0.38977802123197514,High,speculative
immutable-x,imx,Immutable,0.160768,137237422,215,15371289.0,-4.89404,-2.2176836475954196,853472049.1198142,0.11200508415263002,0.11200508415263002,0.3986923478057418,0.4436726277233679,0.07354208421928203,0.5711422845691383,0.0,0.38814937168814617,High,speculative
apecoin,ape,ApeCoin,0.09266,91347600,289,18646506.0,-2.58848,-1.3116556294627053,985156250.0,0.20412693929561368,0.20412693929561368,0.44440683746448323,0.4497049469581067,0.1350315183225169,0.4228456913827655,0.0,0.3859964836506728,High,speculative
elrond-erd-2,egld,MultiversX,4.01,118642146,243,6323399.0,-2.42681,-2.182354216864418,29545514.0,0.053298083465213114,0.053298083465213114,0.4476124194242365,0.443907850476181,0.034356374763425235,0.5150300601202404,0.0,0.3855984888400745,High,speculative
sign-global,sign,Sign,0.04405386,72286003,343,38313790.0,9.607,-10.890407699333789,1640000000.0,0.5300305510044593,0.5300305510044593,0.6862180001943137,0.38592977753788954,0.35256544254791916,0.31462925851703405,0.08,0.38175632468557946,High,speculative
toshi,toshi,Toshi,0.00021008,88386557,293,8651607.0,-2.01218,1.821285221204821,420690000000.0,0.09788374266009706,0.09788374266009706,0.455833675365181,0.47056401420166777,0.06411638066819027,0.4148296593186373,0.0,0.38154286076135996,High,speculative
wefi,wfi,WeFi,2.21,180068197,184,3354671.0,-5.70834,-3.7027148726500934,81536210.32248035,0.01863000272058036,0.01863000272058036,0.3825464618044609,0.4337853149208925,0.011216147472908278,0.6332665330661322,0.0,0.38122267541204524,Medium,speculative
sentient,sent,Sentient,0.01970431,142583853,210,11622288.0,-2.78839,-11.581106832600344,7237882055.0,0.08151195072558462,0.08151195072558462,0.4404430353393254,0.38133111437997946,0.05318854796501064,0.5811623246492986,0.0,0.3811475091861396,High,speculative
cysic,cys,Cysic,0.533239,85618648,303,11098834.0,4.00007,22.246667624849685,160800000.0,0.12963103551927146,0.12963103551927146,0.5750441667211935,0.6065558650986609,0.0853070424193066,0.39478957915831664,0.08,0.38029407634751866,High,speculative
zencash,zen,Horizen,5.73,102499635,261,12579491.0,-6.38172,6.1371508594395925,17872490.73116476,0.1227271784919039,0.1227271784919039,0.36919472814912196,0.49929897469188333,0.08069886055970794,0.4789579158316633,0.0,0.3782493834823641,High,speculative
alchemist-ai,alch,Alchemist AI,0.081961,69683043,353,9587570.0,11.15939,7.972203312391511,850000000.0,0.13758827954743597,0.13758827954743597,0.7169986854080291,0.511516722915068,0.09061833832790236,0.29458917835671344,0.08,0.3781237327754548,High,speculative
reserve-rights-token,rsr,Reserve Rights,0.00160001,100076802,271,7223120.0,-1.90139,-3.3199251353276003,62553174091.0,0.0721757675669932,0.0721757675669932,0.45803041208393563,0.4363339225236354,0.04695683869021471,0.4589178356713427,0.0,0.37770570672245724,High,speculative
four,form,Four,0.249496,95314142,280,3916663.0,0.97609,-9.076161044707026,381867255.14,0.04109214978822345,0.04109214978822345,0.5150848932959775,0.39800900110740006,0.026209166336773462,0.4408817635270541,0.0,0.3771238688329629,High,speculative
arweave,ar,Arweave,1.66,109277962,249,15403138.0,-3.98275,-5.551876755547623,65652466.0,0.14095374509272052,0.14095374509272052,0.4167613450476763,0.42147362635155,0.0928647170135279,0.503006012024048,0.0,0.37712256978796604,High,speculative
zero-gravity,0g,0G,0.531388,113317913,245,13017672.0,-3.10326,-7.930623804106047,213199722.0,0.11487744219221545,0.11487744219221545,0.43419981401398666,0.4056359686981249,0.07545932383763157,0.5110220440881763,0.0,0.3764218182023222,High,speculative
kamino,kmno,Kamino,0.02095727,87674232,296,4504845.0,-4.94525,11.7619219455903,4183561861.75,0.0513816305798949,0.0513816305798949,0.39767695934678865,0.5367486055365439,0.03307718207651262,0.4088176352705411,0.0,0.375998628479816,High,speculative
stp-network,awe,AWE Network,0.052551,102076643,263,3954322.0,-3.13321,-0.13890459312860257,1942420283.0270672,0.03873875436910675,0.03873875436910675,0.4336059674147746,0.4575131035409662,0.02463832354037052,0.4749498997995992,0.0,0.3754327188322042,High,speculative
qtum,qtum,Qtum,0.868581,92099309,284,7718139.0,-2.90908,-1.06891694964478,105986471.75,0.08380235512950483,0.08380235512950483,0.438050002081933,0.45132109698655576,0.05471734556082563,0.43286573146292584,0.0,0.37199459825571907,High,speculative
0x,zrx,0x Protocol,0.104101,88323680,294,7913392.0,-2.62769,-0.5094517067004158,848396562.906836,0.08959536106285426,0.08959536106285426,0.4436293842038787,0.4550460071202805,0.05858405727701352,0.41282565130260523,0.0,0.37158546565170875,High,speculative
wormhole,w,Wormhole,0.0164308,91136274,291,24713331.0,-3.26835,-10.197749386518174,5541897592.0,0.2711689859078505,0.2711689859078505,0.43092642052270397,0.3905414848801313,0.17978069864363322,0.4188376753507014,0.0,0.3711869608572989,High,speculative
grx-chain,grx,GRX Chain,10.19,96968527,274,25426794.0,-4.86178,-8.046277939486659,9512444.0,0.2622169768547686,0.2622169768547686,0.399331996930636,0.4048659454190751,0.17380541764319446,0.4529058116232465,0.0,0.3711121601439503,High,speculative
theta-fuel,tfuel,Theta Fuel,0.01265048,91918152,285,2854041.0,-1.83203,-1.6073581931245373,7266206746.0,0.031049808312073116,0.031049808312073116,0.4594056775303913,0.44773616428600443,0.019506110981651694,0.4308617234468938,0.0,0.3710141107616026,High,speculative
ravencoin,rvn,Ravencoin,0.00541241,87358857,298,6258507.0,-2.45602,0.3954389289777163,16138890920.44731,0.07164135629659166,0.07164135629659166,0.4470332454955893,0.461070753681856,0.04660013021376926,0.40480961923847697,0.0,0.3707218119493192,High,speculative
oasis-network,rose,Oasis,0.01203239,91029589,290,4600812.0,-1.54677,-3.264285676391826,7550281291.0,0.0505419397202815,0.0505419397202815,0.4650617937538045,0.43670436910103866,0.032516705784549675,0.42084168336673344,0.0,0.36985242844609467,High,speculative
cheems-token,cheems,Cheems Token,4.51653e-07,92005925,286,1339601.0,-0.42096,-6.111268485344494,203672952113698.72,0.014559942742817921,0.014559942742817921,0.4873842792248864,0.41774920566711904,0.008499466567922201,0.4288577154308617,0.0,0.36858917812049774,High,speculative
wemix-token,wemix,WEMIX,0.270025,124612003,234,1195457.0,-4.36862,-5.894982345226205,462277841.3255647,0.009593433788236275,0.009593433788236275,0.4091103404654409,0.41918923513324075,0.005184424500956909,0.533066132264529,0.0,0.36421850235199144,High,speculative
seeker,skr,Seeker,0.02122105,126323703,230,5761357.0,-5.11902,-6.807198111525217,5950321885.947108,0.0456078856396412,0.0456078856396412,0.394231459395367,0.4131157179757708,0.029223326675081793,0.5410821643286573,0.0,0.3635654140664949,High,speculative
